"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001656","metanephros development","91/16516","92/18860",0.989130434782609,1.12951077742795,3.30539823108409,6.82031592707255e-05,6.82031592707255e-05,0.000256760867623173,"GREM1/HES1/SIX1/FBN1/STAT1/BASP1/IRX3/TCF21/FOXC2/WT1/OSR2/ROBO2/SPRY1/GLI3/NKX3-1/ACAT1/MYC/IRX2/PTCH1/SIX2/BCL2/AQP2/SMAD4/SLC22A6/IRX1/AGTR2/LGR4/FRAS1/OSR1/WNT4/NIPBL/SOX17/SOX8/RDH10/PKD1/EGR1/GREB1L/KIF26B/FOXJ1/AKR1B1/PDGFB/CD34/CTNNB1/EYA1/DLG5/POU3F3/PAX8/BMP4/RET/PDGFRA/PDGFA/SHH/NF1/GDNF/HES5/WNT7B/SOX9/HNF1B/YAP1/PKD2/GPC3/ITGA8/WWTR1/SIX4/ID2/PAX2/GDF11/ID3/BMP7/APH1A/UMOD/AQP1/CALB1/CITED1/ADIPOQ/TFAP2B/SALL1/SLC22A1/LHX1/PDGFRB/LIF/HOXA11/CTSH/WNT9B/HOXC11/FOXD1/SMO/FGF8/NPHS2/LAMB2/FGF10",91
"GO:0150104","transport across blood-brain barrier","87/16516","88/18860",0.988636363636364,1.12894658623043,3.21831741995026,0.000111562825725884,0.000111562825725884,0.000394996728819149,"SLC6A6/SLC2A10/APOE/SLC1A1/SLC13A3/SLC1A3/ABCG2/SLC2A3/SLC22A8/ABCC3/SLC2A13/SLC12A2/SLC2A4/ABCC5/ABCC9/SLC7A1/SLC4A4/SLC38A1/ABCA2/ATP8A1/SLC22A2/ATP2A3/SLC1A2/SLC7A3/SLC5A1/LRP1/SLC28A2/SLC16A7/FLVCR2/SLC7A8/SLC22A3/AVPR1A/SLC5A3/SLC4A8/SLC6A20/MFSD2A/TFRC/SLC6A1/CD36/SLC1A4/SLC22A5/SLCO2B1/SLC44A1/ABCB1/SLC38A3/SLC16A1/SLC7A2/SLC1A5/INSR/SLC15A2/ABCC4/SLC29A1/SLC2A1/LEPR/SLC38A5/SLC5A6/ATP2B4/ATP1A4/SLC19A1/SLCO3A1/AVPR1B/SLC38A2/SLC7A5/LRP2/SLC29A2/SLC5A5/SLC6A17/SLC24A3/SLC22A1/AGER/ATP1A2/SLC27A1/KCNJ8/SLC6A13/LRP3/SLC4A3/SLCO1C1/SLC29A4/ABCC1/SLC27A4/ABCC2/FABP5/SLC8A2/ATP1B2/SLC16A2/NHERF1/SLC6A9",87
"GO:0098739","import across plasma membrane","207/16516","218/18860",0.94954128440367,1.08430301670218,3.32321220632508,0.000190566600990206,0.000190566600990206,0.000632777196206294,"RGS4/SLC6A6/NALF1/SLC39A8/CACNA1A/SLC2A10/SLC1A1/SLC8A1/SLC9A9/STK39/SLC38A4/SLC1A3/SLC6A5/SLC47A1/DLG1/SLC27A5/NEDD4L/SLC2A3/CACNA1C/SLC9A5/LRRC8C/GRM1/SLC46A1/ACSL5/CNGA3/KCNJ4/CACNA1G/SLC12A2/CACNA2D1/ATP1B1/PCSK9/SLC15A3/ABCC9/AKAP5/SLC7A1/SLC38A1/MS4A1/P2RX5/SLC12A6/ARL6IP1/SLC12A7/FXYD2/SLC22A2/KCNJ5/TRPM4/FYN/KCNJ9/SLC1A2/SLC7A3/SLC30A1/CACNA1E/PPP3CA/AKT2/SLC39A14/PER2/SLC5A1/SLC5A2/SLC22A4/SLC2A5/NALF2/ANK2/SLC39A4/SLC15A4/SLC24A1/ATP1B3/ITGB1/SLC7A11/SEPTIN2/CACNA1D/SLC7A8/ISCU/PPP3CC/HCN4/SLC5A3/CACNA1B/SLC39A5/KCNJ16/TRPM1/STEAP2/KCNQ1/SLC9A6/SLC6A20/TRPV2/ARL6IP5/CLN8/SCNN1G/RGS2/HCN1/SLC6A1/CD36/ATP1A1/SLC1A4/TRPV1/KCNJ2/SCNN1A/KCNJ15/CLTRN/SLC39A6/ATP12A/SHOC2/TSPO2/SLC38A3/TRPV3/LCN2/KCNK9/SLC12A4/ABCC8/SLC9A3/ACSL1/SLC7A2/TRPM2/SLC30A5/SCNN1D/PSEN1/SLC9A7/PPP3CB/SLC1A5/CACNA1I/HCN2/SLC15A2/PPP3R1/SLC9C2/P2RX1/SLC12A3/ATP4B/SLC2A1/SLC34A1/IRS2/TRPV4/AKT1/TNF/SLC38A5/THBS1/SLC5A6/SLC24A4/ATP2B4/ATP1A4/SLC1A6/GFAP/SLC19A1/SLC28A1/SLC46A2/LRRC8B/KCNJ6/KCNJ3/KCNJ12/KCNJ18/ASIC5/GRM6/ATP1A3/TRPV5/SLC38A2/KCNJ13/SLC12A1/KCNJ14/SLC7A5/SLC36A1/SLC36A4/LRP2/KCNJ10/SLC9A2/SLC39A10/LRRC8E/PPP3R2/SLC43A1/TRPV6/SLC12A8/SLC6A14/SLC30A8/SLC15A1/ATP1A2/SLC12A5/SLC27A1/KCNJ8/SLC3A2/SLC6A13/IFNG/PRNP/SCNN1B/KCNJ11/SLC6A7/SLC24A2/SLC17A8/CACNA1H/NTSR1/SLC8A3/LRRC8A/KCNK5/SLC9A1/CACNA1S/ACE2/KCNJ1/CACNA1F/ATP4A/SLC43A2/AQP8/KCNE2/SLC39A11/SLC8A2/SLC39A12/KCNH2/ATP1B2/SLC16A2/NHERF1/SLC6A9/HCN3/KCNN4",207
"GO:0051298","centrosome duplication","79/16516","80/18860",0.9875,1.12764894647614,3.03701822433757,0.000296764905533118,0.000296764905533118,0.000931961473408503,"PKHD1/WDR62/STIL/CEP152/NDE1/CCNF/POC1A/BRCA2/TRIM37/CHORDC1/CEP120/NAT10/SPICE1/PLK4/NUP62/CHMP4C/TMEM67/POC1B/RBM14/CHMP2A/C2CD3/DEUP1/CDK2/CENATAC/C10orf90/CEP72/CDK5RAP2/CNTROB/CHMP1B/CPAP/CEP295/CCDC57/PLK2/CHMP4B/BRSK1/USP33/KAT2A/WDR90/PKD2/ROCK2/SASS6/GEN1/PPP1R35/KAT2B/CCDC15/NDC80/CEP63/CHMP3/RTTN/MDM1/CEP44/CCP110/XPO1/PDCD6IP/CKAP5/SAC3D1/RAB6C/ARHGEF10/POC5/KIAA0753/ALMS1/BRCA1/SIRT1/CETN1/CEP135/CHMP2B/CEP85/CETN2/NPM1/CEP192/NUBP1/XRCC3/CHMP1A/ITGB1BP2/CHMP5/FBXW5/CEP131/CEP76/VPS4B",79
"GO:2000377","regulation of reactive oxygen species metabolic process","144/16516","150/18860",0.96,1.09624606442238,3.14141041573614,0.000349803806068604,0.000349803806068604,0.00106069144604407,"HP/PARL/CYP1B1/RNF41/ITGB2/AKR1C1/PDK3/DHFR/MPV17L/ACP5/AGTR1/MMP3/MPV17/MAPT/MYCN/FOXO1/SIRT2/SOD2/HK2/CFLAR/AGT/PLIN5/SIRT5/DHRS4/FAS/PRKCE/PPARA/TP53/ALOX5/PINK1/FBLN5/SNCA/SIRT3/FYN/PRKCD/TFAP2A/GRIN1/PRCP/ZC3H12A/PLCG2/TYROBP/NOXO1/SIRPA/ROMO1/SYK/PID1/TLR4/BCR/NFE2L2/PRDX2/SLC5A3/PDGFB/MIR21/NDUFC2/ADCY10/STK17A/SLC18A2/CD36/AKR1C3/GCH1/CLEC7A/TSPO/ADGRB1/ABCD2/RHOA/CD177/SLC25A33/CRP/CCN6/MAPK14/TLR6/LRRK2/PRKN/LCN2/ARF4/HDAC6/ELAVL1/TRAP1/GSTP1/STAT3/SPHK2/ZNF205/APP/BST1/TIGAR/RIPK3/ARG2/CDKN1A/GRB2/FOXO3/PARK7/TNF/IER3/RAC1/THBS1/COQ7/UCP1/ATG5/PAX2/CLCN3/TUSC2/CBR1/CYBA/BMP7/PIKFYVE/LEP/ABCB7/TGFBR2/ITGAM/SOD1/VDAC1/DUOXA1/NOXA1/GADD45A/NNT/NOX5/G6PD/ACOD1/F2RL1/GNAI2/BRCA1/RIPK1/PDGFRB/RAB27A/SHC1/CRYAB/MT3/FPR2/BCO2/TGFB1/RAC2/ABCD1/PON3/F2/INS/ACE2/DUOXA2/HVCN1/DCXR/CA3/PAGE4/EIF6/BIRC2/FOXM1",144
"GO:0098869","cellular oxidant detoxification","88/16516","90/18860",0.977777777777778,1.11654691746724,2.94186590845715,0.00060098854185168,0.00060098854185168,0.00166146876386297,"APOE/PRXL2A/HP/GPX3/MGST1/DHFR/GPX7/APOM/ALB/CYGB/SOD2/TXNRD1/TXN/ATP7A/GSTT1/PRDX6/PTGS2/HBA1/HBA2/FBLN5/GPX4/GPX8/LPO/SELENOW/GSTZ1/GPX1/HBB/SOD3/SELENOT/GSTA1/MGST3/CP/LTC4S/NFE2L2/PRDX2/S100A9/TXNDC17/CD36/GCH1/GSTO2/NXN/TP53INP1/CCS/CLIC2/AMBP/PRDX5/EPX/GSTP1/UBIAD1/PTGES/NQO1/MPO/GSTK1/PARK7/TXNDC2/MB/GPX5/PRDX3/PRDX1/GSTO1/BMP7/PXDN/APOA4/MGST2/DUOX1/SOD1/NNT/TXNRD3/PXDNL/PTGS1/PRDX4/MT3/TXNRD2/SRXN1/CAT/SELENOF/DUOX2/SESN2/ALOX5AP/SESN1/GSR/IPCEF1/GSTM2/SELENOS/GPX2/FABP1/TPO/NOS3",88
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","113/16516","117/18860",0.965811965811966,1.10288288176397,2.96312151831761,0.000685826442461753,0.000685826442461753,0.00186199909758124,"WNT5A/MAPKAPK2/FCGR2A/FCGR2C/LBP/IL6/FCER1G/SETD4/AKAP12/ISL1/CD86/TMEM106A/SPN/DDT/LILRA2/FCGR1BP/OAS2/CCR2/ZBTB20/CD2/PTPN11/SPON2/IFIH1/CLU/PLCG2/BCL10/TYROBP/MIF/IL33/OAS3/IL1A/SYK/TLR4/ADAM17/CYBB/TWIST1/HAVCR2/TIRAP/HSPB1/NOD2/CD36/FRMD8/TLR2/CLEC7A/JAK2/LILRA5/FCGR1A/IL17A/NOD1/CD14/NFATC4/MAVS/HLA-E/ORM2/ORM1/LRRK2/PYCARD/ARHGEF2/ABCC8/LPL/PSEN1/ARFGEF2/AZU1/FZD5/PF4/PTPRC/STAT3/PTPRJ/SPHK2/SELENOK/EPHB2/CCL3/APP/HDAC2/ADAM8/DHX9/THBS1/FCGR3A/OAS1/IL12B/CYBA/RIGI/MMP8/LEP/TLR1/LY96/ADAM10/PIK3R1/TICAM1/LGALS9/HMGB1/BTK/AGER/NRDC/TNFRSF8/CAMP/SASH3/RIPK1/IL23A/TGFB1/TLR3/IFNGR1/IFNG/C1QTNF4/ARID5A/IL17F/RIPK2/FCGR2B/CARD9/FADD/MYD88/CCL19/TLR9",113
"GO:0034614","cellular response to reactive oxygen species","146/16516","153/18860",0.954248366013072,1.08967814137845,2.95640007548087,0.000839781463692853,0.000839781463692853,0.00222835402806815,"MAP3K5/CYP1B1/SLC8A1/IL6/PEX5/EDN1/DHFR/PAWR/AGAP3/TNFAIP3/MMP3/MPV17/MAPT/PEX13/CYGB/SOD2/TXN/NME8/FOS/TRPC6/ATP7A/PLEKHA1/MAPK9/MMP2/ERN1/PDGFD/SRC/BNIP3/CDKN2A/PINK1/FBLN5/MIR92A1/FYN/PRKCD/TRPA1/ECT2/SOD3/PCGF2/CDK1/ZNF277/PRKAA1/AIFM1/RHOB/SIRPA/ROMO1/NFE2L2/PRDX2/TPM1/SPHK1/NET1/KDM6B/ATM/RACK1/PDK2/MIR21/PJVK/CD36/PXN/PEX2/GCH1/NPPA/BECN1/MAPK8/PDGFRA/CCS/MDM2/FER/FXN/MET/LRRK2/KLF2/FOXP1/LCN2/MAP1LC3A/AMBP/PRDX5/TRPM2/TREX1/HDAC6/HSF1/GPR37L1/TRAP1/PEX14/PKD2/RIPK3/TET1/HDAC2/NQO1/MPO/MAPK13/CFL1/FOXO3/PCNA/AKT1/ENDOG/PARK7/OGG1/GATA5/IL18RAP/CAMKK2/GPR37/MB/UCP1/SETX/PRDX3/PRDX1/HGF/PPP5C/PEX10/BMP7/IL18BP/OSER1/PEX12/APOA4/SOD1/ERCC6L2/AQP1/ADPRS/EZH2/PTPRK/BTK/MYB/PPIF/DDR2/RIPK1/SIRT1/MT3/ANKZF1/PPEF2/RELA/TOP2B/CAT/MAPK7/ABL1/RPS3/SMPD3/ZNF580/CBX8/KLF4/CRYGD/MAP2K4/FABP1/CA3/PDCD10/NOS3/STK25",146
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","53/16516","53/18860",1,1.14192298377331,2.74640049914539,0.000872441739393016,0.000872441739393016,0.00229490181992096,"HES1/IL6/KIT/NEDD9/EFNA1/VEGFA/CSF1R/IL31RA/ERBB4/EFNA5/TNFRSF18/ENPP2/THBS4/VEGFB/NRG1/TNK2/ANGPT1/ABI1/TNFSF18/BANK1/IL15/JAK2/LILRA5/CD80/CSPG4/ARHGEF2/IL20/CASS4/IL11/SRCIN1/GPRC5B/FGF7/IL21/UNC119/PARP9/OSM/IFNL1/LIF/IL12A/PARP14/LACRT/CTF1/ARL2BP/IFNG/PIBF1/FLT3/CNTF/RIPK2/FGFR3/DOK7/ANGPT4/FGF10/IL18",53
"GO:0089718","amino acid import across plasma membrane","52/16516","52/18860",1,1.14192298377331,2.72029535900568,0.000996652346604948,0.000996652346604948,0.00256044610149161,"RGS4/SLC6A6/SLC1A1/SLC38A4/SLC1A3/SLC6A5/SLC47A1/GRM1/SLC7A1/SLC38A1/ARL6IP1/SLC22A2/SLC1A2/SLC7A3/PER2/SLC22A4/ITGB1/SLC7A11/SEPTIN2/SLC7A8/SLC6A20/ARL6IP5/CLN8/RGS2/SLC1A4/CLTRN/TSPO2/SLC38A3/SLC7A2/PSEN1/SLC1A5/TNF/SLC38A5/SLC1A6/GFAP/SLC38A2/SLC7A5/SLC36A1/SLC36A4/KCNJ10/SLC43A1/SLC6A14/ATP1A2/SLC3A2/SLC6A13/SLC6A7/SLC17A8/NTSR1/ACE2/SLC43A2/SLC16A2/SLC6A9",52
"GO:0032760","positive regulation of tumor necrosis factor production","109/16516","113/18860",0.964601769911504,1.10150093125036,2.87260771521283,0.00102551565684299,0.00102551565684299,0.00263087610152035,"WNT5A/MAPKAPK2/FCGR2A/FCGR2C/LBP/IL6/FCER1G/SETD4/AKAP12/ISL1/TMEM106A/SPN/DDT/LILRA2/FCGR1BP/OAS2/CCR2/ZBTB20/CD2/PTPN11/SPON2/IFIH1/CLU/PLCG2/TYROBP/MIF/IL33/OAS3/IL1A/SYK/TLR4/ADAM17/CYBB/TWIST1/HAVCR2/TIRAP/HSPB1/NOD2/CD36/FRMD8/TLR2/CLEC7A/JAK2/LILRA5/FCGR1A/IL17A/NOD1/CD14/NFATC4/MAVS/HLA-E/ORM2/ORM1/LRRK2/PYCARD/ARHGEF2/ABCC8/LPL/PSEN1/ARFGEF2/AZU1/FZD5/PF4/PTPRC/STAT3/PTPRJ/SPHK2/SELENOK/EPHB2/CCL3/APP/HDAC2/DHX9/THBS1/FCGR3A/OAS1/IL12B/CYBA/RIGI/MMP8/LEP/TLR1/LY96/ADAM10/PIK3R1/TICAM1/LGALS9/HMGB1/BTK/AGER/NRDC/TNFRSF8/CAMP/SASH3/RIPK1/IL23A/TGFB1/TLR3/IFNGR1/IFNG/C1QTNF4/ARID5A/RIPK2/FCGR2B/CARD9/FADD/MYD88/CCL19/TLR9",109
"GO:0030850","prostate gland development","51/16516","51/18860",1,1.14192298377331,2.69394007974917,0.00113853835331263,0.00113853835331263,0.0028721460945043,"WNT5A/TNC/NOG/ESR1/SFRP1/NKX3-1/PTCH1/ID4/HOXA13/MMP2/FGFR2/GLI1/IGF1/PRLR/PSAP/UBE3A/SULF1/FOXA1/HOXD13/AR/ALOX15B/CTNNB1/CYP19A1/BMP4/SHH/RARG/SOX9/SERPINB5/RARA/FKBP4/FRS2/TP63/EAF2/HOXA9/STAT5A/NOTCH1/STK11/BMP7/SMARCC1/PLAG1/WDR77/HOXA10/FEM1B/PSAPL1/HOXA11/CRIP1/SERPINF1/CDKN1B/HOXB13/CYP7B1/FGF10",51
"GO:0034612","response to tumor necrosis factor","228/16516","244/18860",0.934426229508197,1.06704278811604,2.79792944510303,0.00189896427937671,0.00189896427937671,0.00441911441931895,"LAPTM5/ANKRD1/CHI3L1/HES1/MAPKAPK2/TNFRSF11B/MAP3K5/STAT1/EXT1/EDN1/COL1A1/NOL3/RORA/CRHBP/SNRNP70/CARD8/AKAP12/TNFAIP3/TRAF3IP2/TANK/SFRP1/NKX3-1/GATA3/PTK2B/FCAR/FOS/CACTIN/BAG4/DAB2IP/HIPK1/MIB2/SLC2A4/ZFP36L2/XIAP/KRT18/PTPN2/ADAMTS7/AFF3/FAS/CLDN18/LIMS1/TP53/ADAMTS12/TRIM32/TNFRSF18/GBP2/CARD14/CDK5R1/SPPL2A/CD70/GBP1/ZC3H12A/TNFRSF11A/CCL2/TRADD/GBA1/SYK/PID1/NR1D1/CYLD/MAP2K7/CASP1/CEBPA/NUB1/SPATA2/NFE2L2/INPP5K/ADAM17/ERBIN/SPHK1/RFFL/ZNF675/NMNAT3/CASP3/CCDC3/TRAIP/GSDME/ZFP36L1/TNFRSF14/MAPK1/MIR21/TXNDC17/NFKBIA/YBX3/ANXA4/TNFSF18/NSMAF/DICER1/NAIP/GCH1/TRAF3/SLC22A5/JAK2/NKIRAS2/CASP4/AIM2/CRIPTO/ABCB1/TNFRSF4/MAPK14/TMC8/TNFRSF19/PRKN/KLF2/TNFRSF21/PYCARD/UBE2K/FOXP1/ARHGEF2/TIFA/MYOG/OTULIN/LCN2/FABP4/TNFSF13B/POSTN/RRAGA/TNFRSF1B/GPD1/ADAMTS13/TNFRSF25/TNFSF11/GAS6/YTHDC2/GSTP1/NR2C2/TNFRSF17/TUBA1A/KAT2A/PPP2CB/ZNF268/EDA2R/ASAH1/NFKB1/NPNT/CCL3/ASS1/TAX1BP1/CD58/HMHB1/ZFAND6/TRAF6/CHUK/BIRC3/APOA1/CCL5/GBP3/TMSB4X/CFL1/FOXO3/AKT1/ENDOG/TRAF1/TNF/ADAM9/HSPA1B/THBS1/MYOD1/ST18/SMPD1/CALCA/PIAS4/GPER1/CYBA/ACTN4/GPS2/TNFRSF13C/PRPF8/UBD/NR1H4/IL18BP/MMP8/UMOD/CLDN1/CARD16/CXCL8/SELE/ADAM10/HSPA1A/KRT8/SPPL2B/ADIPOQ/PLVAP/CASP8/HAS2/ACOD1/CPNE1/F2RL1/HYAL3/NRDC/COMMD7/MAP3K7/CAMP/BRCA1/CXCL16/RIPK1/SIRT1/CIB1/MAPK3/TNFRSF1A/ULK1/HYAL1/NLRP2B/HYAL2/SHARPIN/IKBKB/H2BC11/PCK2/RELA/NKIRAS1/TRAF5/IGBP1/CD40/RPS3/ZFP36/SMPD3/MAP4K3/ILK/BIRC7/DCSTAMP/TRAF2/PELI3/EIF5A/PIAS3/SMPD4/BIRC2/VCAM1/PYDC1",228
"GO:0071356","cellular response to tumor necrosis factor","211/16516","226/18860",0.933628318584071,1.06613163529278,2.65487085385809,0.00316496488852001,0.00316496488852001,0.0067195507891861,"LAPTM5/ANKRD1/CHI3L1/HES1/MAPKAPK2/TNFRSF11B/MAP3K5/STAT1/EXT1/EDN1/COL1A1/NOL3/RORA/CRHBP/SNRNP70/CARD8/AKAP12/TNFAIP3/TRAF3IP2/TANK/SFRP1/NKX3-1/GATA3/PTK2B/FCAR/FOS/CACTIN/BAG4/DAB2IP/HIPK1/MIB2/SLC2A4/ZFP36L2/XIAP/KRT18/PTPN2/ADAMTS7/FAS/CLDN18/LIMS1/TP53/ADAMTS12/TRIM32/TNFRSF18/GBP2/CARD14/CDK5R1/SPPL2A/CD70/GBP1/ZC3H12A/TNFRSF11A/CCL2/TRADD/GBA1/SYK/PID1/NR1D1/CYLD/CASP1/CEBPA/SPATA2/NFE2L2/INPP5K/ADAM17/ERBIN/SPHK1/RFFL/ZNF675/CCDC3/TRAIP/GSDME/ZFP36L1/TNFRSF14/MAPK1/MIR21/TXNDC17/NFKBIA/YBX3/ANXA4/TNFSF18/NSMAF/DICER1/NAIP/TRAF3/JAK2/NKIRAS2/CASP4/AIM2/CRIPTO/ABCB1/TNFRSF4/MAPK14/TMC8/TNFRSF19/PRKN/KLF2/TNFRSF21/PYCARD/UBE2K/FOXP1/ARHGEF2/TIFA/MYOG/OTULIN/LCN2/FABP4/TNFSF13B/POSTN/RRAGA/TNFRSF1B/GPD1/ADAMTS13/TNFRSF25/TNFSF11/GAS6/GSTP1/NR2C2/TNFRSF17/KAT2A/PPP2CB/ZNF268/EDA2R/ASAH1/NFKB1/NPNT/CCL3/ASS1/TAX1BP1/CD58/HMHB1/ZFAND6/TRAF6/CHUK/BIRC3/APOA1/CCL5/GBP3/TMSB4X/CFL1/FOXO3/AKT1/TRAF1/TNF/HSPA1B/THBS1/MYOD1/ST18/CALCA/PIAS4/GPER1/CYBA/ACTN4/GPS2/TNFRSF13C/PRPF8/NR1H4/IL18BP/MMP8/UMOD/CLDN1/CARD16/CXCL8/ADAM10/HSPA1A/KRT8/SPPL2B/ADIPOQ/PLVAP/CASP8/HAS2/ACOD1/CPNE1/F2RL1/HYAL3/NRDC/COMMD7/MAP3K7/CAMP/BRCA1/RIPK1/SIRT1/CIB1/MAPK3/TNFRSF1A/ULK1/HYAL1/NLRP2B/HYAL2/SHARPIN/IKBKB/H2BC11/PCK2/RELA/NKIRAS1/TRAF5/CD40/RPS3/ZFP36/SMPD3/ILK/BIRC7/DCSTAMP/TRAF2/PELI3/EIF5A/PIAS3/SMPD4/BIRC2/VCAM1/PYDC1",211
"GO:0036297","interstrand cross-link repair","43/16516","43/18860",1,1.14192298377331,2.4731173951982,0.00330111868193971,0.00330111868193971,0.00692364201493494,"ERCC1/ATR/FANCI/NUCKS1/NEIL3/FANCB/FANCD2/MCM8/FAAP20/FANCF/FANCA/FANCM/RAD51AP1/RAD51/DCLRE1C/BRIP1/FAN1/HROB/EXO5/FIRRM/RNF168/CENPX/RNF8/HMCES/ERCC6L2/DCLRE1B/FAAP24/RAD51D/ERCC4/POLN/FAAP100/XPA/MCM9/FANCC/VCP/XRCC3/CENPS/FANCL/RFWD3/FANCE/SPRTN/DCLRE1A/FANCG",43
"GO:0046605","regulation of centrosome cycle","58/16516","59/18860",0.983050847457627,1.1225683569297,2.50291936863031,0.00369052926695671,0.00369052926695671,0.00767831223263254,"PKHD1/WDR62/AURKA/STIL/CCNF/POC1A/CDK11A/CDK11B/TRIM37/CHORDC1/CEP120/NAT10/SPICE1/PLK4/NUP62/CHMP4C/TMEM67/POC1B/RBM14/CHMP2A/CENATAC/C10orf90/CCNL2/CDK5RAP2/CHMP1B/CPAP/CEP295/ATF5/MCPH1/PLK2/CHMP4B/KAT2A/ROCK2/SASS6/GEN1/PPP1R35/KAT2B/CCDC15/CHMP3/MDM1/XPO1/PDCD6IP/MARK4/CCNL1/RAB6C/ALMS1/BRCA1/SIRT1/CHMP2B/NPM1/NUBP1/XRCC3/CHMP1A/CHMP5/FBXW5/CEP131/CEP76/VPS4B",58
"GO:0007340","acrosome reaction","42/16516","42/18860",1,1.14192298377331,2.44412610668947,0.00377081773441432,0.00377081773441432,0.00775650712371927,"SYT6/STX2/ABHD2/EQTN/ADCY3/CRISP1/AKAP3/B4GALT1/PLA2G10/SPESP1/GLRB/IFTAP/TNP2/ZP3/IQCF1/RIMS1/SPINK1/PRND/TRIM36/FER1L5/PLB1/RAB3A/HYAL3/ZP4/GARIN1B/FAM170B/SPINK13/STXBP1/PLCB1/CACNA1H/GLRA1/CCDC87/ROPN1B/LCN6/PKDREJ/UNC13B/HVCN1/PLCD4/ACR/PCSK4/SYT8/PRSS37",42
"GO:2000379","positive regulation of reactive oxygen species metabolic process","69/16516","71/18860",0.971830985915493,1.10975613915998,2.45945639140134,0.00488706077474121,0.00488706077474121,0.00971355104440995,"RNF41/ITGB2/AKR1C1/AGTR1/MAPT/SOD2/AGT/DHRS4/FAS/PRKCE/TP53/SNCA/PRKCD/GRIN1/ZC3H12A/PLCG2/TYROBP/SIRPA/ROMO1/SYK/PID1/TLR4/NFE2L2/SLC5A3/PDGFB/ADCY10/CD36/AKR1C3/CLEC7A/TSPO/ADGRB1/CD177/CRP/MAPK14/TLR6/LCN2/ELAVL1/GSTP1/ZNF205/APP/RIPK3/CDKN1A/GRB2/FOXO3/PARK7/THBS1/CLCN3/CBR1/CYBA/LEP/TGFBR2/ITGAM/SOD1/DUOXA1/GADD45A/NNT/NOX5/ACOD1/F2RL1/GNAI2/RIPK1/PDGFRB/RAB27A/FPR2/TGFB1/F2/ACE2/DUOXA2/DCXR",69
"GO:0034694","response to prostaglandin","39/16516","39/18860",1,1.14192298377331,2.35503113413666,0.00562003536859527,0.00562003536859527,0.0108999028055314,"TNC/PTGER4/PTGER1/IGFBP7/PTGDR/EDN1/AKR1C2/SFRP1/YY1/GNAS/PRKCE/PTGFR/GNG2/SCN11A/PRKAA1/ACACA/ANKRD13C/PPP1R9B/GNAQ/GNRH1/AKAP8/AKR1C3/PRKAA2/P2RY4/AANAT/ADCY6/AKT1/CCR7/GNB1/PTGDR2/TGFBR3/GNAI1/PTGER2/P2RY6/HMGCS2/OXT/CCL21/TNFSF4/CCL19",39
"GO:0071539","protein localization to centrosome","38/16516","38/18860",1,1.14192298377331,2.32458060833277,0.00641948693456124,0.00641948693456124,0.0121519702757307,"CSNK1D/CEP78/CEP250/CCDC14/AURKA/STIL/DISC1/BICD1/NSFL1C/RAB11FIP3/NUP62/SNX10/PLK1/TRIM69/PCM1/C2CD3/CEP72/GOLGB1/CEP83/BBS4/MCPH1/APC/CEP350/PARD6A/SPAG5/STK3/MARK4/RAB11A/NUDCD3/UBXN2B/HOOK3/KIAA0753/CEP192/PIBF1/GSK3B/DCTN2/MAPRE1/CEP131",38
"GO:0010824","regulation of centrosome duplication","49/16516","50/18860",0.98,1.11908452409784,2.2380969402175,0.0105574264600106,0.0105574264600106,0.0183674524669774,"PKHD1/STIL/CCNF/POC1A/TRIM37/CHORDC1/CEP120/NAT10/SPICE1/PLK4/NUP62/CHMP4C/TMEM67/POC1B/RBM14/CHMP2A/CENATAC/C10orf90/CDK5RAP2/CHMP1B/CPAP/CEP295/PLK2/CHMP4B/KAT2A/ROCK2/SASS6/GEN1/PPP1R35/KAT2B/CCDC15/CHMP3/MDM1/XPO1/PDCD6IP/RAB6C/ALMS1/BRCA1/SIRT1/CHMP2B/NPM1/NUBP1/XRCC3/CHMP1A/CHMP5/FBXW5/CEP131/CEP76/VPS4B",49
"GO:0051642","centrosome localization","33/16516","33/18860",1,1.14192298377331,2.16596834607711,0.0124812317906141,0.0124812317906141,0.0209131534809716,"PKHD1/GPSM2/DLG1/DYNC1LI2/NIN/AURKA/NDE1/PARD3B/ASPM/MAD2L1/DLGAP5/EZR/PLXNA2/KIF5B/SPOUT1/CEP83/NDEL1/RANBP2/CCDC141/IFT20/SUN1/AKAP9/PAFAH1B1/PARD3/SYNE2/TMEM201/BICD2/NUBP1/TBCCD1/FHOD1/MISP/SUN2/INTS13",33
"GO:0003338","metanephros morphogenesis","30/16516","30/18860",1,1.14192298377331,2.06500526925509,0.0185982619735815,0.0185982619735815,0.0287736941050971,"GREM1/HES1/STAT1/BASP1/WT1/SIX2/AGTR2/LGR4/FRAS1/WNT4/SOX8/PKD1/KIF26B/FOXJ1/CTNNB1/PAX8/BMP4/GDNF/HES5/WNT7B/SOX9/PKD2/PAX2/CALB1/SALL1/LHX1/LIF/WNT9B/SMO/FGF10",30
